Number of features,Accuracy_SRPBS,Accuracy_OPP,Precision_SRPBS,Precision_OPP,Recall_SRPBS,Recall_OPP
88,84.16666666666667,53.38709677419355,76.30952380952381,45.30966443479177,79.28571428571429,42.41379310344828
89,84.93589743589743,55.322580645161295,77.30952380952381,47.21991916129848,79.28571428571429,41.03448275862068
90,84.16666666666667,55.32258064516128,78.16666666666666,47.54982078932158,76.03571428571429,41.03448275862068
91,83.46153846153845,54.516129032258064,70.16666666666666,41.78045942063933,73.0,38.62068965517241
92,81.92307692307693,53.54838709677419,77.66666666666666,45.46699109857005,73.6547619047619,46.55172413793103
93,87.24358974358975,53.225806451612904,79.66666666666666,45.13879120560155,79.25,43.79310344827586
94,76.47435897435898,53.70967741935483,67.16666666666666,40.70947869334966,62.58333333333333,42.06896551724138
95,78.14102564102565,54.83870967741935,68.83333333333333,41.769841269841265,65.22222222222221,40.3448275862069
96,78.91025641025641,54.19354838709678,69.66666666666666,41.124183006535944,66.33333333333333,39.655172413793096
97,80.44871794871796,52.74193548387096,70.16666666666666,39.23681318681319,68.69444444444444,35.172413793103445
98,78.91025641025641,52.74193548387096,69.66666666666666,39.35522418757712,66.33333333333333,35.51724137931034
99,81.98717948717947,50.967741935483865,78.0,42.6919287873252,76.26984126984128,38.27586206896552
100,80.38461538461539,51.29032258064516,73.14285714285714,37.611906298569586,68.19444444444444,38.62068965517241
