Number of features,Accuracy_SRPBS,Accuracy_OPP,Precision_SRPBS,Precision_OPP,Recall_SRPBS,Recall_OPP
65,74.93589743589743,50.483870967741936,77.52380952380952,46.88522676930247,70.20238095238095,45.172413793103445
66,74.93589743589743,51.935483870967744,77.52380952380952,48.31240496361464,70.20238095238095,48.275862068965516
67,73.26923076923077,50.322580645161295,76.78571428571429,46.51349305648307,66.95238095238095,46.89655172413793
68,72.43589743589743,50.80645161290322,71.66666666666666,47.10902124695228,66.51984126984128,43.10344827586207
69,75.64102564102565,51.29032258064516,78.71428571428571,47.39438444842325,69.45238095238095,42.06896551724138
70,73.33333333333334,51.61290322580645,76.46428571428572,47.53428478954426,68.34126984126985,41.37931034482759
71,72.5,52.90322580645162,75.79761904761907,49.119057799849756,65.84126984126985,41.724137931034484
72,72.43589743589743,51.935483870967744,75.29761904761905,48.0866391967415,65.09126984126985,41.03448275862069
73,73.33333333333333,53.064516129032256,76.29761904761907,49.3690001243777,68.34126984126985,40.689655172413794
74,73.33333333333334,51.12903225806451,76.46428571428572,47.38609661758087,67.84126984126985,42.41379310344827
75,72.5,50.80645161290322,75.79761904761907,47.19041867954911,65.84126984126985,43.44827586206897
76,72.43589743589745,47.41935483870968,75.52380952380952,44.05704808930615,62.76984126984128,46.55172413793103
77,72.43589743589745,48.064516129032256,75.52380952380952,44.670558049868404,62.76984126984128,46.55172413793103
78,71.66666666666667,46.935483870967744,73.85714285714286,43.61031788937795,62.76984126984128,46.55172413793103
79,71.66666666666667,47.25806451612904,73.85714285714286,43.911400427529465,62.76984126984128,46.55172413793103
80,74.74358974358975,49.838709677419345,80.38095238095238,46.56353963963726,65.88095238095238,48.27586206896552
81,73.2051282051282,50.16129032258063,76.04761904761904,46.90958605664488,65.88095238095238,48.62068965517242
82,73.2051282051282,50.32258064516128,76.04761904761904,47.04403983815749,65.88095238095238,48.62068965517242
83,73.2051282051282,49.677419354838705,76.04761904761904,46.340938214366204,65.88095238095238,47.931034482758626
84,73.97435897435898,50.32258064516128,77.04761904761904,47.04132468838351,65.88095238095238,47.931034482758626
85,73.97435897435898,50.32258064516128,77.04761904761904,47.05048017116982,65.88095238095238,48.27586206896552
86,73.97435897435898,50.967741935483865,77.04761904761904,47.75397166877897,65.88095238095238,49.6551724137931
87,73.97435897435898,50.967741935483865,77.04761904761904,47.71647851059616,65.88095238095238,49.6551724137931
88,73.97435897435898,51.935483870967744,77.04761904761904,48.60491282293285,65.88095238095238,49.310344827586206
89,73.97435897435898,52.74193548387096,77.04761904761904,49.49901311970278,65.88095238095238,48.62068965517242
90,73.2051282051282,52.09677419354839,75.61904761904762,48.766334925734256,65.88095238095238,48.275862068965516
91,70.83333333333334,51.61290322580645,71.95238095238095,48.181638970348644,63.88095238095239,46.89655172413793
92,71.6025641025641,51.12903225806451,73.38095238095238,47.78095922276957,63.88095238095239,47.241379310344826
93,70.83333333333334,51.61290322580645,73.38095238095238,48.35178571428572,62.45238095238095,48.275862068965516
94,71.60256410256412,52.74193548387096,74.33333333333333,49.31191557551765,62.45238095238095,48.62068965517241
95,71.60256410256412,53.225806451612904,74.33333333333333,49.831107846958794,62.45238095238095,48.275862068965516
96,73.2051282051282,53.225806451612904,75.27777777777777,49.899980220807706,65.56349206349206,47.58620689655172
97,72.37179487179488,53.225806451612904,73.65873015873015,49.89499443826473,65.56349206349206,48.275862068965516
98,71.60256410256412,53.064516129032256,73.38095238095238,49.627986303236575,64.45238095238095,47.93103448275862
99,70.06410256410257,52.58064516129032,71.38095238095238,49.069726139637154,63.20238095238095,47.58620689655173
100,69.2948717948718,52.74193548387096,71.02380952380952,49.22993834122867,62.09126984126984,47.93103448275862
