Number of features,Accuracy_SRPBS,Accuracy_OPP,Precision_SRPBS,Precision_OPP,Recall_SRPBS,Recall_OPP
74,74.80769230769232,43.87096774193549,77.41666666666666,42.464228053189046,68.88095238095238,56.20689655172413
75,76.34615384615385,42.258064516129025,78.58333333333334,40.8951433668218,70.4484126984127,52.75862068965516
76,72.17948717948718,38.225806451612904,74.06349206349208,38.240616785867104,69.05952380952381,52.41379310344827
77,72.17948717948718,38.064516129032256,74.2420634920635,38.03104145562425,68.92063492063491,52.068965517241374
78,73.84615384615384,38.70967741935484,74.5952380952381,38.444125322338294,70.17063492063491,51.72413793103448
79,74.61538461538461,38.87096774193547,75.92857142857143,38.54172291993589,70.17063492063491,51.72413793103448
80,74.61538461538461,39.83870967741935,75.92857142857143,39.31237872910262,70.17063492063491,53.10344827586207
81,74.67948717948717,39.51612903225806,72.73412698412699,39.25839585980792,71.42063492063491,53.79310344827586
82,74.67948717948717,39.193548387096776,72.73412698412699,38.81741893937016,71.42063492063491,52.75862068965516
83,73.84615384615384,39.99999999999999,72.01984126984128,39.46441048687518,71.42063492063491,53.79310344827586
84,73.84615384615384,39.838709677419345,72.01984126984128,39.281052189613796,71.42063492063491,53.10344827586207
85,72.3076923076923,40.16129032258064,70.5079365079365,39.445790168305265,70.30952380952381,52.758620689655174
86,73.14102564102564,41.4516129032258,71.22222222222221,40.47786249370237,70.30952380952381,54.137931034482754
87,73.14102564102564,40.64516129032258,71.22222222222221,39.63579650888172,70.30952380952381,52.41379310344827
88,73.91025641025641,40.806451612903224,71.40079365079364,39.76264640317347,71.42063492063491,52.75862068965516
89,73.14102564102564,40.806451612903224,71.22222222222221,39.76264640317347,70.30952380952381,52.75862068965516
90,73.14102564102564,41.12903225806452,71.22222222222221,40.09270037598211,70.30952380952381,53.44827586206897
91,72.30769230769229,40.64516129032258,71.08333333333333,40.31912307285929,69.05952380952381,57.241379310344826
92,71.47435897435898,40.483870967741936,70.36904761904762,40.32852514704589,69.05952380952381,57.931034482758626
93,72.24358974358975,41.29032258064516,71.70238095238096,41.02125717528654,69.05952380952381,58.96551724137932
94,73.84615384615384,41.29032258064517,72.5952380952381,40.814211319987955,70.17063492063491,57.58620689655172
95,73.84615384615384,41.29032258064517,72.5952380952381,40.84676954766814,70.17063492063491,57.931034482758626
96,71.47435897435898,41.61290322580645,71.46428571428572,40.87908787908788,67.9484126984127,55.862068965517246
97,70.7051282051282,42.096774193548384,70.66666666666667,41.44319122032408,66.6984126984127,57.93103448275862
98,70.76923076923077,43.38709677419355,69.66666666666667,42.326402083839156,66.6984126984127,57.58620689655172
99,70.76923076923077,43.87096774193547,69.66666666666667,42.721277478714555,66.6984126984127,58.62068965517242
100,71.60256410256412,43.225806451612904,70.38095238095238,42.224436416404934,66.6984126984127,58.62068965517242
